country,gender,dau,mau,age_group,group_id
Antigua_and_Barbuda,male,713,1000,13-20,Tablet_computers
Antigua_and_Barbuda,male,1845,2400,21-30,Tablet_computers
Antigua_and_Barbuda,male,1515,1800,31-40,Tablet_computers
Antigua_and_Barbuda,male,915,1100,41-50,Tablet_computers
Antigua_and_Barbuda,male,599,1000,51-60,Tablet_computers
Antigua_and_Barbuda,male,664,1000,61-65+,Tablet_computers
Antigua_and_Barbuda,female,928,1000,13-20,Tablet_computers
Antigua_and_Barbuda,female,2449,2800,21-30,Tablet_computers
Antigua_and_Barbuda,female,2375,2700,31-40,Tablet_computers
Antigua_and_Barbuda,female,1568,1700,41-50,Tablet_computers
Antigua_and_Barbuda,female,874,1000,51-60,Tablet_computers
Antigua_and_Barbuda,female,997,1000,61-65+,Tablet_computers
Argentina,male,244180,290000,13-20,Tablet_computers
Argentina,male,897067,1000000,21-30,Tablet_computers
Argentina,male,684025,770000,31-40,Tablet_computers
Argentina,male,420636,480000,41-50,Tablet_computers
Argentina,male,196848,230000,51-60,Tablet_computers
Argentina,male,124562,150000,61-65+,Tablet_computers
Argentina,female,281108,320000,13-20,Tablet_computers
Argentina,female,903801,990000,21-30,Tablet_computers
Argentina,female,746060,820000,31-40,Tablet_computers
Argentina,female,536080,590000,41-50,Tablet_computers
Argentina,female,306453,340000,51-60,Tablet_computers
Argentina,female,267033,300000,61-65+,Tablet_computers
Barbados,male,1688,1900,13-20,Tablet_computers
Barbados,male,5690,6200,21-30,Tablet_computers
Barbados,male,3699,4100,31-40,Tablet_computers
Barbados,male,2169,2800,41-50,Tablet_computers
Barbados,male,1609,1800,51-60,Tablet_computers
Barbados,male,1099,1100,61-65+,Tablet_computers
Barbados,female,2249,2400,13-20,Tablet_computers
Barbados,female,7309,7400,21-30,Tablet_computers
Barbados,female,5256,5900,31-40,Tablet_computers
Barbados,female,3875,4400,41-50,Tablet_computers
Barbados,female,2130,2700,51-60,Tablet_computers
Barbados,female,1476,1600,61-65+,Tablet_computers
Bolivia,male,145519,180000,13-20,Tablet_computers
Bolivia,male,293303,350000,21-30,Tablet_computers
Bolivia,male,151716,180000,31-40,Tablet_computers
Bolivia,male,57800,72000,41-50,Tablet_computers
Bolivia,male,23040,28000,51-60,Tablet_computers
Bolivia,male,14182,17000,61-65+,Tablet_computers
Bolivia,female,90042,110000,13-20,Tablet_computers
Bolivia,female,196947,230000,21-30,Tablet_computers
Bolivia,female,103607,120000,31-40,Tablet_computers
Bolivia,female,44396,52000,41-50,Tablet_computers
Bolivia,female,19399,23000,51-60,Tablet_computers
Bolivia,female,10511,12000,61-65+,Tablet_computers
Brazil,male,1554973,1900000,13-20,Tablet_computers
Brazil,male,4535959,5200000,21-30,Tablet_computers
Brazil,male,3293903,3800000,31-40,Tablet_computers
Brazil,male,1936621,2300000,41-50,Tablet_computers
Brazil,male,995731,1200000,51-60,Tablet_computers
Brazil,male,560687,700000,61-65+,Tablet_computers
Brazil,female,1698337,2000000,13-20,Tablet_computers
Brazil,female,4419211,4900000,21-30,Tablet_computers
Brazil,female,3784278,4200000,31-40,Tablet_computers
Brazil,female,2588930,2900000,41-50,Tablet_computers
Brazil,female,1682909,1900000,51-60,Tablet_computers
Brazil,female,1037591,1200000,61-65+,Tablet_computers
Bahamas,male,1930,2000,13-20,Tablet_computers
Bahamas,male,7138,8100,21-30,Tablet_computers
Bahamas,male,4285,5000,31-40,Tablet_computers
Bahamas,male,2180,2700,41-50,Tablet_computers
Bahamas,male,1070,1300,51-60,Tablet_computers
Bahamas,male,749,1000,61-65+,Tablet_computers
Bahamas,female,3142,3300,13-20,Tablet_computers
Bahamas,female,9813,11000,21-30,Tablet_computers
Bahamas,female,5616,6300,31-40,Tablet_computers
Bahamas,female,3990,4400,41-50,Tablet_computers
Bahamas,female,2151,2600,51-60,Tablet_computers
Bahamas,female,1137,1300,61-65+,Tablet_computers
Belize,male,4885,6000,13-20,Tablet_computers
Belize,male,9271,11000,21-30,Tablet_computers
Belize,male,5392,6100,31-40,Tablet_computers
Belize,male,2555,3000,41-50,Tablet_computers
Belize,male,1119,1400,51-60,Tablet_computers
Belize,male,726,1000,61-65+,Tablet_computers
Belize,female,4177,4700,13-20,Tablet_computers
Belize,female,10033,11000,21-30,Tablet_computers
Belize,female,7804,8200,31-40,Tablet_computers
Belize,female,4114,4500,41-50,Tablet_computers
Belize,female,1999,2000,51-60,Tablet_computers
Belize,female,879,1100,61-65+,Tablet_computers
Chile,male,109478,120000,13-20,Tablet_computers
Chile,male,509690,540000,21-30,Tablet_computers
Chile,male,327454,350000,31-40,Tablet_computers
Chile,male,180226,200000,41-50,Tablet_computers
Chile,male,83553,97000,51-60,Tablet_computers
Chile,male,46658,58000,61-65+,Tablet_computers
Chile,female,112951,120000,13-20,Tablet_computers
Chile,female,399424,420000,21-30,Tablet_computers
Chile,female,274102,290000,31-40,Tablet_computers
Chile,female,176899,190000,41-50,Tablet_computers
Chile,female,99471,110000,51-60,Tablet_computers
Chile,female,63837,74000,61-65+,Tablet_computers
Colombia,male,310645,370000,13-20,Tablet_computers
Colombia,male,873024,990000,21-30,Tablet_computers
Colombia,male,533402,610000,31-40,Tablet_computers
Colombia,male,262705,310000,41-50,Tablet_computers
Colombia,male,121302,150000,51-60,Tablet_computers
Colombia,male,68351,86000,61-65+,Tablet_computers
Colombia,female,291843,340000,13-20,Tablet_computers
Colombia,female,695343,770000,21-30,Tablet_computers
Colombia,female,458065,520000,31-40,Tablet_computers
Colombia,female,261356,300000,41-50,Tablet_computers
Colombia,female,135903,160000,51-60,Tablet_computers
Colombia,female,71525,86000,61-65+,Tablet_computers
Costa_Rica,male,56775,63000,13-20,Tablet_computers
Costa_Rica,male,168224,180000,21-30,Tablet_computers
Costa_Rica,male,130845,140000,31-40,Tablet_computers
Costa_Rica,male,67394,75000,41-50,Tablet_computers
Costa_Rica,male,33963,41000,51-60,Tablet_computers
Costa_Rica,male,19893,24000,61-65+,Tablet_computers
Costa_Rica,female,48291,52000,13-20,Tablet_computers
Costa_Rica,female,149697,160000,21-30,Tablet_computers
Costa_Rica,female,131967,140000,31-40,Tablet_computers
Costa_Rica,female,73732,80000,41-50,Tablet_computers
Costa_Rica,female,46530,52000,51-60,Tablet_computers
Costa_Rica,female,24232,27000,61-65+,Tablet_computers
Dominica,male,997,1000,13-20,Tablet_computers
Dominica,male,799,1000,21-30,Tablet_computers
Dominica,male,832,1000,31-40,Tablet_computers
Dominica,male,664,1000,41-50,Tablet_computers
Dominica,male,0,1000,51-60,Tablet_computers
Dominica,male,997,1000,61-65+,Tablet_computers
Dominica,female,997,1000,13-20,Tablet_computers
Dominica,female,908,1000,21-30,Tablet_computers
Dominica,female,777,1000,31-40,Tablet_computers
Dominica,female,997,1000,41-50,Tablet_computers
Dominica,female,997,1000,51-60,Tablet_computers
Dominica,female,997,1000,61-65+,Tablet_computers
Dominican_Republic,male,92491,120000,13-20,Tablet_computers
Dominican_Republic,male,264912,320000,21-30,Tablet_computers
Dominican_Republic,male,132994,160000,31-40,Tablet_computers
Dominican_Republic,male,56115,69000,41-50,Tablet_computers
Dominican_Republic,male,22260,29000,51-60,Tablet_computers
Dominican_Republic,male,12986,16000,61-65+,Tablet_computers
Dominican_Republic,female,116249,140000,13-20,Tablet_computers
Dominican_Republic,female,306134,350000,21-30,Tablet_computers
Dominican_Republic,female,157960,180000,31-40,Tablet_computers
Dominican_Republic,female,68094,78000,41-50,Tablet_computers
Dominican_Republic,female,31663,37000,51-60,Tablet_computers
Dominican_Republic,female,17547,21000,61-65+,Tablet_computers
Ecuador,male,241831,300000,13-20,Tablet_computers
Ecuador,male,588847,700000,21-30,Tablet_computers
Ecuador,male,328116,400000,31-40,Tablet_computers
Ecuador,male,163755,200000,41-50,Tablet_computers
Ecuador,male,62417,78000,51-60,Tablet_computers
Ecuador,male,27612,34000,61-65+,Tablet_computers
Ecuador,female,173548,210000,13-20,Tablet_computers
Ecuador,female,360787,420000,21-30,Tablet_computers
Ecuador,female,229250,270000,31-40,Tablet_computers
Ecuador,female,128299,150000,41-50,Tablet_computers
Ecuador,female,54714,67000,51-60,Tablet_computers
Ecuador,female,23556,29000,61-65+,Tablet_computers
Grenada,male,922,1000,13-20,Tablet_computers
Grenada,male,1820,2200,21-30,Tablet_computers
Grenada,male,1119,1400,31-40,Tablet_computers
Grenada,male,399,1000,41-50,Tablet_computers
Grenada,male,997,1000,51-60,Tablet_computers
Grenada,male,664,1000,61-65+,Tablet_computers
Grenada,female,570,1000,13-20,Tablet_computers
Grenada,female,2499,2800,21-30,Tablet_computers
Grenada,female,1529,1700,31-40,Tablet_computers
Grenada,female,832,1000,41-50,Tablet_computers
Grenada,female,997,1000,51-60,Tablet_computers
Grenada,female,332,1000,61-65+,Tablet_computers
Guatemala,male,199813,260000,13-20,Tablet_computers
Guatemala,male,403849,480000,21-30,Tablet_computers
Guatemala,male,191014,230000,31-40,Tablet_computers
Guatemala,male,75196,90000,41-50,Tablet_computers
Guatemala,male,24181,29000,51-60,Tablet_computers
Guatemala,male,13957,17000,61-65+,Tablet_computers
Guatemala,female,117675,150000,13-20,Tablet_computers
Guatemala,female,234024,270000,21-30,Tablet_computers
Guatemala,female,129001,150000,31-40,Tablet_computers
Guatemala,female,63305,71000,41-50,Tablet_computers
Guatemala,female,25660,29000,51-60,Tablet_computers
Guatemala,female,12763,15000,61-65+,Tablet_computers
Guyana,male,8521,11000,13-20,Tablet_computers
Guyana,male,12645,17000,21-30,Tablet_computers
Guyana,male,8366,9400,31-40,Tablet_computers
Guyana,male,4375,5400,41-50,Tablet_computers
Guyana,male,1933,2900,51-60,Tablet_computers
Guyana,male,1416,1700,61-65+,Tablet_computers
Guyana,female,9636,12000,13-20,Tablet_computers
Guyana,female,17007,21000,21-30,Tablet_computers
Guyana,female,9729,12000,31-40,Tablet_computers
Guyana,female,6885,8000,41-50,Tablet_computers
Guyana,female,3426,4700,51-60,Tablet_computers
Guyana,female,1788,2300,61-65+,Tablet_computers
Honduras,male,84941,110000,13-20,Tablet_computers
Honduras,male,181458,220000,21-30,Tablet_computers
Honduras,male,82948,100000,31-40,Tablet_computers
Honduras,male,32640,39000,41-50,Tablet_computers
Honduras,male,11831,15000,51-60,Tablet_computers
Honduras,male,7742,9700,61-65+,Tablet_computers
Honduras,female,78881,100000,13-20,Tablet_computers
Honduras,female,161512,190000,21-30,Tablet_computers
Honduras,female,84735,100000,31-40,Tablet_computers
Honduras,female,37313,43000,41-50,Tablet_computers
Honduras,female,15131,18000,51-60,Tablet_computers
Honduras,female,9955,12000,61-65+,Tablet_computers
Haiti,male,17234,29000,13-20,Tablet_computers
Haiti,male,46584,71000,21-30,Tablet_computers
Haiti,male,27563,38000,31-40,Tablet_computers
Haiti,male,6957,9800,41-50,Tablet_computers
Haiti,male,1699,2800,51-60,Tablet_computers
Haiti,male,4857,6600,61-65+,Tablet_computers
Haiti,female,12015,19000,13-20,Tablet_computers
Haiti,female,36372,51000,21-30,Tablet_computers
Haiti,female,15610,23000,31-40,Tablet_computers
Haiti,female,3388,4700,41-50,Tablet_computers
Haiti,female,1245,1700,51-60,Tablet_computers
Haiti,female,3314,4100,61-65+,Tablet_computers
Jamaica,male,7595,9900,13-20,Tablet_computers
Jamaica,male,27952,36000,21-30,Tablet_computers
Jamaica,male,13748,17000,31-40,Tablet_computers
Jamaica,male,7096,8500,41-50,Tablet_computers
Jamaica,male,2688,4400,51-60,Tablet_computers
Jamaica,male,2127,2800,61-65+,Tablet_computers
Jamaica,female,7830,11000,13-20,Tablet_computers
Jamaica,female,41831,49000,21-30,Tablet_computers
Jamaica,female,20181,24000,31-40,Tablet_computers
Jamaica,female,10607,13000,41-50,Tablet_computers
Jamaica,female,6411,7600,51-60,Tablet_computers
Jamaica,female,3026,3500,61-65+,Tablet_computers
Saint_Kitts_and_Nevis,male,997,1000,13-20,Tablet_computers
Saint_Kitts_and_Nevis,male,1399,1400,21-30,Tablet_computers
Saint_Kitts_and_Nevis,male,916,1000,31-40,Tablet_computers
Saint_Kitts_and_Nevis,male,664,1000,41-50,Tablet_computers
Saint_Kitts_and_Nevis,male,997,1000,51-60,Tablet_computers
Saint_Kitts_and_Nevis,male,749,1000,61-65+,Tablet_computers
Saint_Kitts_and_Nevis,female,999,1000,13-20,Tablet_computers
Saint_Kitts_and_Nevis,female,1284,1500,21-30,Tablet_computers
Saint_Kitts_and_Nevis,female,977,1100,31-40,Tablet_computers
Saint_Kitts_and_Nevis,female,777,1000,41-50,Tablet_computers
Saint_Kitts_and_Nevis,female,997,1000,51-60,Tablet_computers
Saint_Kitts_and_Nevis,female,997,1000,61-65+,Tablet_computers
Saint_Lucia,male,879,1100,13-20,Tablet_computers
Saint_Lucia,male,2827,3300,21-30,Tablet_computers
Saint_Lucia,male,1399,2100,31-40,Tablet_computers
Saint_Lucia,male,888,1000,41-50,Tablet_computers
Saint_Lucia,male,666,1000,51-60,Tablet_computers
Saint_Lucia,male,0,1000,61-65+,Tablet_computers
Saint_Lucia,female,1124,1200,13-20,Tablet_computers
Saint_Lucia,female,3651,4200,21-30,Tablet_computers
Saint_Lucia,female,2905,3100,31-40,Tablet_computers
Saint_Lucia,female,1593,1700,41-50,Tablet_computers
Saint_Lucia,female,499,1000,51-60,Tablet_computers
Saint_Lucia,female,997,1000,61-65+,Tablet_computers
Mexico,male,1304488,1500000,13-20,Tablet_computers
Mexico,male,3711581,4100000,21-30,Tablet_computers
Mexico,male,2035721,2300000,31-40,Tablet_computers
Mexico,male,1116811,1300000,41-50,Tablet_computers
Mexico,male,432493,520000,51-60,Tablet_computers
Mexico,male,222140,270000,61-65+,Tablet_computers
Mexico,female,1235745,1400000,13-20,Tablet_computers
Mexico,female,2943388,3200000,21-30,Tablet_computers
Mexico,female,1900932,2100000,31-40,Tablet_computers
Mexico,female,1160622,1300000,41-50,Tablet_computers
Mexico,female,510410,580000,51-60,Tablet_computers
Mexico,female,223327,260000,61-65+,Tablet_computers
Nicaragua,male,48657,64000,13-20,Tablet_computers
Nicaragua,male,96545,120000,21-30,Tablet_computers
Nicaragua,male,49659,63000,31-40,Tablet_computers
Nicaragua,male,17660,22000,41-50,Tablet_computers
Nicaragua,male,8041,10000,51-60,Tablet_computers
Nicaragua,male,5519,6900,61-65+,Tablet_computers
Nicaragua,female,44961,57000,13-20,Tablet_computers
Nicaragua,female,80324,96000,21-30,Tablet_computers
Nicaragua,female,44802,55000,31-40,Tablet_computers
Nicaragua,female,18628,22000,41-50,Tablet_computers
Nicaragua,female,10930,12000,51-60,Tablet_computers
Nicaragua,female,5899,7300,61-65+,Tablet_computers
Panama,male,14990,19000,13-20,Tablet_computers
Panama,male,60951,74000,21-30,Tablet_computers
Panama,male,36008,44000,31-40,Tablet_computers
Panama,male,17866,23000,41-50,Tablet_computers
Panama,male,7457,9400,51-60,Tablet_computers
Panama,male,4346,5500,61-65+,Tablet_computers
Panama,female,14570,17000,13-20,Tablet_computers
Panama,female,50984,58000,21-30,Tablet_computers
Panama,female,33299,39000,31-40,Tablet_computers
Panama,female,17840,21000,41-50,Tablet_computers
Panama,female,8018,10000,51-60,Tablet_computers
Panama,female,5036,5800,61-65+,Tablet_computers
Peru,male,296156,380000,13-20,Tablet_computers
Peru,male,844999,1000000,21-30,Tablet_computers
Peru,male,536798,630000,31-40,Tablet_computers
Peru,male,270993,330000,41-50,Tablet_computers
Peru,male,106193,130000,51-60,Tablet_computers
Peru,male,54593,71000,61-65+,Tablet_computers
Peru,female,181211,230000,13-20,Tablet_computers
Peru,female,485928,560000,21-30,Tablet_computers
Peru,female,334577,380000,31-40,Tablet_computers
Peru,female,183916,210000,41-50,Tablet_computers
Peru,female,81504,94000,51-60,Tablet_computers
Peru,female,40739,47000,61-65+,Tablet_computers
Paraguay,male,37978,46000,13-20,Tablet_computers
Paraguay,male,106097,120000,21-30,Tablet_computers
Paraguay,male,61159,73000,31-40,Tablet_computers
Paraguay,male,30896,37000,41-50,Tablet_computers
Paraguay,male,15004,19000,51-60,Tablet_computers
Paraguay,male,9119,11000,61-65+,Tablet_computers
Paraguay,female,32197,37000,13-20,Tablet_computers
Paraguay,female,86417,96000,21-30,Tablet_computers
Paraguay,female,54567,63000,31-40,Tablet_computers
Paraguay,female,31411,36000,41-50,Tablet_computers
Paraguay,female,19277,23000,51-60,Tablet_computers
Paraguay,female,11492,13000,61-65+,Tablet_computers
Suriname,male,8760,11000,13-20,Tablet_computers
Suriname,male,17891,21000,21-30,Tablet_computers
Suriname,male,11818,13000,31-40,Tablet_computers
Suriname,male,5785,6600,41-50,Tablet_computers
Suriname,male,2665,3200,51-60,Tablet_computers
Suriname,male,1099,1700,61-65+,Tablet_computers
Suriname,female,9035,11000,13-20,Tablet_computers
Suriname,female,17762,21000,21-30,Tablet_computers
Suriname,female,13821,15000,31-40,Tablet_computers
Suriname,female,7126,7900,41-50,Tablet_computers
Suriname,female,3181,4000,51-60,Tablet_computers
Suriname,female,1718,1900,61-65+,Tablet_computers
El_Salvador,male,59949,72000,13-20,Tablet_computers
El_Salvador,male,158740,180000,21-30,Tablet_computers
El_Salvador,male,79270,92000,31-40,Tablet_computers
El_Salvador,male,38018,47000,41-50,Tablet_computers
El_Salvador,male,17512,20000,51-60,Tablet_computers
El_Salvador,male,10088,12000,61-65+,Tablet_computers
El_Salvador,female,38025,45000,13-20,Tablet_computers
El_Salvador,female,97352,110000,21-30,Tablet_computers
El_Salvador,female,62564,70000,31-40,Tablet_computers
El_Salvador,female,35255,38000,41-50,Tablet_computers
El_Salvador,female,17143,19000,51-60,Tablet_computers
El_Salvador,female,9319,11000,61-65+,Tablet_computers
Trinidad_and_Tobago,male,13700,16000,13-20,Tablet_computers
Trinidad_and_Tobago,male,48989,57000,21-30,Tablet_computers
Trinidad_and_Tobago,male,42034,47000,31-40,Tablet_computers
Trinidad_and_Tobago,male,18426,22000,41-50,Tablet_computers
Trinidad_and_Tobago,male,7849,10000,51-60,Tablet_computers
Trinidad_and_Tobago,male,3682,5200,61-65+,Tablet_computers
Trinidad_and_Tobago,female,12670,15000,13-20,Tablet_computers
Trinidad_and_Tobago,female,51961,59000,21-30,Tablet_computers
Trinidad_and_Tobago,female,49629,55000,31-40,Tablet_computers
Trinidad_and_Tobago,female,25497,29000,41-50,Tablet_computers
Trinidad_and_Tobago,female,11936,15000,51-60,Tablet_computers
Trinidad_and_Tobago,female,6260,7200,61-65+,Tablet_computers
Uruguay,male,20793,24000,13-20,Tablet_computers
Uruguay,male,82993,92000,21-30,Tablet_computers
Uruguay,male,53408,60000,31-40,Tablet_computers
Uruguay,male,37122,42000,41-50,Tablet_computers
Uruguay,male,23355,27000,51-60,Tablet_computers
Uruguay,male,15999,19000,61-65+,Tablet_computers
Uruguay,female,30519,34000,13-20,Tablet_computers
Uruguay,female,92678,100000,21-30,Tablet_computers
Uruguay,female,70870,76000,31-40,Tablet_computers
Uruguay,female,54797,58000,41-50,Tablet_computers
Uruguay,female,35734,39000,51-60,Tablet_computers
Uruguay,female,31880,36000,61-65+,Tablet_computers
Saint_Vincent_and_Grenadines,male,817,1000,13-20,Tablet_computers
Saint_Vincent_and_Grenadines,male,1199,1800,21-30,Tablet_computers
Saint_Vincent_and_Grenadines,male,1098,1100,31-40,Tablet_computers
Saint_Vincent_and_Grenadines,male,499,1000,41-50,Tablet_computers
Saint_Vincent_and_Grenadines,male,999,1000,51-60,Tablet_computers
Saint_Vincent_and_Grenadines,male,664,1000,61-65+,Tablet_computers
Saint_Vincent_and_Grenadines,female,699,1000,13-20,Tablet_computers
Saint_Vincent_and_Grenadines,female,1666,2000,21-30,Tablet_computers
Saint_Vincent_and_Grenadines,female,1411,1600,31-40,Tablet_computers
Saint_Vincent_and_Grenadines,female,999,1000,41-50,Tablet_computers
Saint_Vincent_and_Grenadines,female,997,1000,51-60,Tablet_computers
Saint_Vincent_and_Grenadines,female,997,1000,61-65+,Tablet_computers
Venezuela_(Bolivarian_Republic),male,41433,62000,13-20,Tablet_computers
Venezuela_(Bolivarian_Republic),male,102587,140000,21-30,Tablet_computers
Venezuela_(Bolivarian_Republic),male,67244,87000,31-40,Tablet_computers
Venezuela_(Bolivarian_Republic),male,39475,53000,41-50,Tablet_computers
Venezuela_(Bolivarian_Republic),male,20840,29000,51-60,Tablet_computers
Venezuela_(Bolivarian_Republic),male,14650,20000,61-65+,Tablet_computers
Venezuela_(Bolivarian_Republic),female,39205,57000,13-20,Tablet_computers
Venezuela_(Bolivarian_Republic),female,92011,120000,21-30,Tablet_computers
Venezuela_(Bolivarian_Republic),female,67308,91000,31-40,Tablet_computers
Venezuela_(Bolivarian_Republic),female,43324,58000,41-50,Tablet_computers
Venezuela_(Bolivarian_Republic),female,30330,38000,51-60,Tablet_computers
Venezuela_(Bolivarian_Republic),female,22209,28000,61-65+,Tablet_computers
Antigua_and_Barbuda,male,1092,1700,13-20,Mobile_phones
Antigua_and_Barbuda,male,4524,5500,21-30,Mobile_phones
Antigua_and_Barbuda,male,3646,4000,31-40,Mobile_phones
Antigua_and_Barbuda,male,1904,2500,41-50,Mobile_phones
Antigua_and_Barbuda,male,721,1300,51-60,Mobile_phones
Antigua_and_Barbuda,male,998,1000,61-65+,Mobile_phones
Antigua_and_Barbuda,female,1747,1900,13-20,Mobile_phones
Antigua_and_Barbuda,female,5312,6100,21-30,Mobile_phones
Antigua_and_Barbuda,female,4435,5400,31-40,Mobile_phones
Antigua_and_Barbuda,female,2983,3700,41-50,Mobile_phones
Antigua_and_Barbuda,female,1469,2100,51-60,Mobile_phones
Antigua_and_Barbuda,female,999,1000,61-65+,Mobile_phones
Argentina,male,859555,1100000,13-20,Mobile_phones
Argentina,male,2454923,2900000,21-30,Mobile_phones
Argentina,male,1615447,1900000,31-40,Mobile_phones
Argentina,male,925680,1100000,41-50,Mobile_phones
Argentina,male,451332,550000,51-60,Mobile_phones
Argentina,male,293768,370000,61-65+,Mobile_phones
Argentina,female,982108,1200000,13-20,Mobile_phones
Argentina,female,2734079,3100000,21-30,Mobile_phones
Argentina,female,2037399,2300000,31-40,Mobile_phones
Argentina,female,1330806,1500000,41-50,Mobile_phones
Argentina,female,817365,930000,51-60,Mobile_phones
Argentina,female,634351,740000,61-65+,Mobile_phones
Barbados,male,4170,4900,13-20,Mobile_phones
Barbados,male,13161,15000,21-30,Mobile_phones
Barbados,male,8453,10000,31-40,Mobile_phones
Barbados,male,4916,6200,41-50,Mobile_phones
Barbados,male,3122,4200,51-60,Mobile_phones
Barbados,male,1749,2500,61-65+,Mobile_phones
Barbados,female,4284,5300,13-20,Mobile_phones
Barbados,female,16181,17000,21-30,Mobile_phones
Barbados,female,11645,13000,31-40,Mobile_phones
Barbados,female,8239,9700,41-50,Mobile_phones
Barbados,female,5735,7000,51-60,Mobile_phones
Barbados,female,2569,3700,61-65+,Mobile_phones
Bolivia,male,350215,480000,13-20,Mobile_phones
Bolivia,male,560331,730000,21-30,Mobile_phones
Bolivia,male,282859,370000,31-40,Mobile_phones
Bolivia,male,121001,160000,41-50,Mobile_phones
Bolivia,male,46170,66000,51-60,Mobile_phones
Bolivia,male,32385,43000,61-65+,Mobile_phones
Bolivia,female,318331,430000,13-20,Mobile_phones
Bolivia,female,507399,640000,21-30,Mobile_phones
Bolivia,female,255701,320000,31-40,Mobile_phones
Bolivia,female,111568,140000,41-50,Mobile_phones
Bolivia,female,46380,58000,51-60,Mobile_phones
Bolivia,female,26748,32000,61-65+,Mobile_phones
Brazil,male,3988807,5300000,13-20,Mobile_phones
Brazil,male,9036499,11000000,21-30,Mobile_phones
Brazil,male,6167999,7500000,31-40,Mobile_phones
Brazil,male,3295890,4100000,41-50,Mobile_phones
Brazil,male,1668095,2100000,51-60,Mobile_phones
Brazil,male,914779,1200000,61-65+,Mobile_phones
Brazil,female,4966199,6200000,13-20,Mobile_phones
Brazil,female,11197419,13000000,21-30,Mobile_phones
Brazil,female,8627453,9900000,31-40,Mobile_phones
Brazil,female,5385841,6200000,41-50,Mobile_phones
Brazil,female,3353201,3900000,51-60,Mobile_phones
Brazil,female,1933459,2300000,61-65+,Mobile_phones
Bahamas,male,5292,5900,13-20,Mobile_phones
Bahamas,male,18731,22000,21-30,Mobile_phones
Bahamas,male,11277,14000,31-40,Mobile_phones
Bahamas,male,5199,7300,41-50,Mobile_phones
Bahamas,male,2899,3700,51-60,Mobile_phones
Bahamas,male,1666,2000,61-65+,Mobile_phones
Bahamas,female,7180,7500,13-20,Mobile_phones
Bahamas,female,21415,24000,21-30,Mobile_phones
Bahamas,female,14722,17000,31-40,Mobile_phones
Bahamas,female,10034,12000,41-50,Mobile_phones
Bahamas,female,5938,7400,51-60,Mobile_phones
Bahamas,female,2851,3400,61-65+,Mobile_phones
Belize,male,12293,16000,13-20,Mobile_phones
Belize,male,18416,22000,21-30,Mobile_phones
Belize,male,11156,13000,31-40,Mobile_phones
Belize,male,5299,6200,41-50,Mobile_phones
Belize,male,1916,2500,51-60,Mobile_phones
Belize,male,1359,1700,61-65+,Mobile_phones
Belize,female,13124,15000,13-20,Mobile_phones
Belize,female,21702,25000,21-30,Mobile_phones
Belize,female,14804,16000,31-40,Mobile_phones
Belize,female,7572,9000,41-50,Mobile_phones
Belize,female,3546,3800,51-60,Mobile_phones
Belize,female,1696,2500,61-65+,Mobile_phones
Chile,male,302343,350000,13-20,Mobile_phones
Chile,male,1273883,1400000,21-30,Mobile_phones
Chile,male,734132,810000,31-40,Mobile_phones
Chile,male,401580,460000,41-50,Mobile_phones
Chile,male,191866,230000,51-60,Mobile_phones
Chile,male,103613,130000,61-65+,Mobile_phones
Chile,female,392937,440000,13-20,Mobile_phones
Chile,female,1297008,1400000,21-30,Mobile_phones
Chile,female,926779,1000000,31-40,Mobile_phones
Chile,female,626825,690000,41-50,Mobile_phones
Chile,female,384866,440000,51-60,Mobile_phones
Chile,female,194991,230000,61-65+,Mobile_phones
Colombia,male,1075440,1400000,13-20,Mobile_phones
Colombia,male,2560144,3100000,21-30,Mobile_phones
Colombia,male,1385514,1700000,31-40,Mobile_phones
Colombia,male,654341,820000,41-50,Mobile_phones
Colombia,male,321019,420000,51-60,Mobile_phones
Colombia,male,185385,250000,61-65+,Mobile_phones
Colombia,female,1217829,1500000,13-20,Mobile_phones
Colombia,female,2571238,3000000,21-30,Mobile_phones
Colombia,female,1531066,1800000,31-40,Mobile_phones
Colombia,female,804006,970000,41-50,Mobile_phones
Colombia,female,448651,550000,51-60,Mobile_phones
Colombia,female,251720,320000,61-65+,Mobile_phones
Costa_Rica,male,130634,150000,13-20,Mobile_phones
Costa_Rica,male,321418,360000,21-30,Mobile_phones
Costa_Rica,male,224804,250000,31-40,Mobile_phones
Costa_Rica,male,113928,130000,41-50,Mobile_phones
Costa_Rica,male,58688,72000,51-60,Mobile_phones
Costa_Rica,male,34041,43000,61-65+,Mobile_phones
Costa_Rica,female,143541,160000,13-20,Mobile_phones
Costa_Rica,female,331713,360000,21-30,Mobile_phones
Costa_Rica,female,256674,280000,31-40,Mobile_phones
Costa_Rica,female,144993,160000,41-50,Mobile_phones
Costa_Rica,female,96237,110000,51-60,Mobile_phones
Costa_Rica,female,51298,60000,61-65+,Mobile_phones
Dominica,male,899,1000,13-20,Mobile_phones
Dominica,male,2341,3300,21-30,Mobile_phones
Dominica,male,1529,2000,31-40,Mobile_phones
Dominica,male,874,1000,41-50,Mobile_phones
Dominica,male,997,1000,51-60,Mobile_phones
Dominica,male,997,1000,61-65+,Mobile_phones
Dominica,female,1028,1200,13-20,Mobile_phones
Dominica,female,2811,3200,21-30,Mobile_phones
Dominica,female,1720,2200,31-40,Mobile_phones
Dominica,female,1283,1400,41-50,Mobile_phones
Dominica,female,874,1000,51-60,Mobile_phones
